2020-05-29,BG,-22,17,,-14,5
2020-05-30,BG,-16,9,,6,
2020-06-02,BG,-23,-3,,-19,8
2020-06-06,BG,-10,36,,-1,
2020-06-12,BG,-15,18,,-13,2
2020-06-13,BG,-7,31,,10,
2020-06-20,BG,-5,49,,10,
2020-06-27,BG,-2,58,,6,
2020-07-04,BG,-6,32,,-1,
2020-07-11,BG,-9,47,,2,
2020-07-18,BG,-6,34,,4,
2020-07-25,BG,-2,61,,4,
2020-08-01,BG,-7,50,,-2,
2020-08-08,BG,-2,64,,-9,
2020-08-15,BG,1,83,,-9,
2020-08-22,BG,2,91,,1,
2020-08-29,BG,4,91,,-2,
2020-09-05,BG,8,107,,-13,
2020-02-15,BG,-5,-19,15,-1,1
2020-02-16,BG,19,40,35,4,-3
2020-02-17,BG,3,9,18,3,-1
2020-02-18,BG,4,13,10,4,-1
2020-02-19,BG,0,16,6,3,-1
2020-02-20,BG,-11,-8,-1,2,0
2020-02-21,BG,-2,-8,7,3,-1
2020-02-22,BG,-5,-17,12,-1,1
2020-02-23,BG,17,33,18,9,-3
2020-02-24,BG,-2,5,5,2,0
2020-02-25,BG,3,13,6,3,-1
2020-02-26,BG,-2,14,-2,4,-1
2020-02-27,BG,-6,0,-2,3,0
2020-02-28,BG,1,0,17,4,-2
2020-02-29,BG,-3,-11,26,2,1
2020-03-01,BG,23,49,22,10,-4
2020-03-02,BG,11,32,15,-3,-1
2020-03-03,BG,-2,32,-17,-46,9
2020-03-04,BG,-3,9,2,2,-1
2020-03-05,BG,-3,0,4,1,-1
2020-03-06,BG,3,10,7,-11,0
2020-03-07,BG,5,6,25,4,-2
2020-03-08,BG,24,20,31,9,-3
